2018-06-03 16:08:59 [INFO] | | OPEN | HIGH | LOW | CLOSE | LAST PRICE | VAL BUY | VAL SELL |
2018-06-03 17:21:32 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385713.49 | 385713.49 | 386039.25 | 394275.94 |
2018-06-03 17:57:36 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385713.49 | 385713.49 | 385154.41 | 394275.94 |
2018-06-03 18:01:43 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385713.49 | 385713.49 | 385102.31 | 394275.94 |
2018-06-03 18:04:22 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385713.49 | 385102.31 | 394275.94 |
2018-06-03 18:04:46 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385101.22 | 385101.22 | 394273.84 |
2018-06-03 18:05:45 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385101.22 | 385101.22 | 394274.9 |
2018-06-03 18:06:48 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385101.22 | 385101.22 | 394273.8 |
2018-06-03 18:07:51 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385101.22 | 385101.22 | 394273.9 |
2018-06-03 18:08:55 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385101.22 | 385101.22 | 394270.7 |
2018-06-03 18:10:58 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385101.22 | 385101.22 | 394267.6 |
2018-06-03 18:12:00 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385101.22 | 385101.22 | 394274.9 |
2018-06-03 18:13:03 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385101.22 | 385101.22 | 394276.0 |
2018-06-03 18:14:03 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385101.22 | 385101.22 | 394269.7 |
2018-06-03 18:15:05 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385101.22 | 385101.22 | 394266.5 |
2018-06-03 18:16:07 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385101.22 | 385101.22 | 394263.4 |
2018-06-03 18:17:07 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385101.22 | 385101.22 | 394260.3 |
2018-06-03 18:18:09 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385101.22 | 385101.22 | 394259.3 |
2018-06-03 18:19:12 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385101.22 | 385101.22 | 394273.9 |
2018-06-03 18:20:11 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385101.22 | 385101.22 | 394269.7 |
2018-06-03 18:21:14 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385101.22 | 385101.22 | 394268.7 |
2018-06-03 18:22:17 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385101.22 | 385102.0 | 394265.5 |
2018-06-03 18:23:16 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385101.22 | 385102.0 | 394261.4 |
2018-06-03 18:24:17 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385101.22 | 385102.0 | 394259.3 |
2018-06-03 18:25:20 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385101.22 | 385102.0 | 394258.3 |
2018-06-03 18:26:22 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385101.22 | 385102.0 | 394255.1 |
2018-06-03 18:27:25 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385101.22 | 385102.0 | 394253.0 |
2018-06-03 18:28:28 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385101.22 | 385102.0 | 394253.1 |
2018-06-03 18:29:30 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385101.22 | 385102.0 | 394249.9 |
2018-06-03 18:30:33 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385101.22 | 385102.0 | 394247.9 |
2018-06-03 18:31:36 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385101.22 | 385102.0 | 394243.7 |
2018-06-03 18:32:35 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385101.22 | 385102.0 | 394239.6 |
2018-06-03 18:33:35 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385101.22 | 385102.0 | 394236.4 |
2018-06-03 18:34:39 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385101.22 | 385102.0 | 394232.3 |
2018-06-03 18:35:41 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385101.22 | 385102.0 | 394230.2 |
2018-06-03 18:36:43 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385101.22 | 385102.0 | 394228.2 |
2018-06-03 18:37:43 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385101.22 | 385102.0 | 394225.0 |
2018-06-03 18:38:44 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385101.22 | 385102.0 | 394221.9 |
2018-06-03 18:39:48 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385101.22 | 385102.0 | 394218.8 |
2018-06-03 18:40:51 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385101.22 | 385102.0 | 394217.7 |
2018-06-03 18:41:52 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385101.22 | 385102.0 | 394213.0 |
2018-06-03 18:42:53 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385101.22 | 385102.0 | 394209.9 |
2018-06-03 18:43:54 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385101.22 | 385102.0 | 394204.9 |
2018-06-03 18:44:57 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385101.22 | 385101.22 | 385102.0 | 394201.8 |
2018-06-03 18:45:35 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 385101.22 | 385102.0 | 394201.8 |
2018-06-03 18:45:56 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385102.0 | 394196.9 |
2018-06-03 18:46:56 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385102.0 | 394194.8 |
2018-06-03 18:47:59 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385102.0 | 394199.0 |
2018-06-03 18:48:58 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385102.0 | 394197.9 |
2018-06-03 18:49:59 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385102.0 | 394198.9 |
2018-06-03 18:51:01 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385102.0 | 394195.8 |
2018-06-03 18:52:01 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385102.0 | 394187.9 |
2018-06-03 18:54:04 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385102.0 | 394181.7 |
2018-06-03 18:55:03 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385102.0 | 394186.9 |
2018-06-03 18:56:05 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385102.0 | 394182.7 |
2018-06-03 18:57:07 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385102.0 | 394180.7 |
2018-06-03 18:58:10 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385102.0 | 394097.9 |
2018-06-03 18:59:08 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385102.0 | 394096.9 |
2018-06-03 19:00:11 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385102.0 | 394094.0 |
2018-06-03 19:01:12 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385102.0 | 394091.9 |
2018-06-03 19:02:14 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385102.0 | 394086.7 |
2018-06-03 19:03:17 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385200.0 | 394082.6 |
2018-06-03 19:04:20 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385200.0 | 394093.0 |
2018-06-03 19:05:21 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385200.0 | 394088.8 |
2018-06-03 19:06:22 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385200.0 | 394093.0 |
2018-06-03 19:07:22 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385200.0 | 394092.0 |
2018-06-03 19:08:25 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385200.0 | 394086.9 |
2018-06-03 19:09:28 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385200.0 | 394082.8 |
2018-06-03 19:10:26 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385200.0 | 394081.8 |
2018-06-03 19:11:28 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385200.0 | 394078.6 |
2018-06-03 19:13:30 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385200.0 | 394085.9 |
2018-06-03 19:14:33 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385200.0 | 394086.9 |
